"Points:0","Points:1","Points:2"
3.86683,0.06443,0
3.92899,0.0649,0
3.86334,0.0525,0
3.80117,0.32477,0
3.90665,0.06359,0
3.86666,0.31545,0
3.99659,0.05011,0
4.0675,0.02689,0
4.09619,-0.00142,0
4.01262,0.31363,0
4.14777,0.00311,0
4.19879,0.28355,0
4.2886,0.0676,0
4.40943,0.06794,0
4.37991,0.11276,0
4.39289,0.07839,0
4.45943,0.02617,0
4.49244,0.01326,0
4.48076,0.04983,0
4.53607,0.01131,0
4.5496,-0.02929,0
4.56963,-0.05819,0
4.58135,-0.01781,0
4.60697,0.18951,0
4.66732,-0.25248,0
4.63889,-0.21483,0
4.6206,-0.15904,0
4.87915,-0.18351,0
4.88124,-0.17372,0
4.8253,0.10368,0
4.91693,-0.05983,0
4.87104,0.06388,0
4.9495,0.05834,0
