"Points:0","Points:1","Points:2"
0.84405,-0.76249,0
3.46661,1.09569,0
3.41053,-1.24387,0
0.5217,0.16564,0
4.25576,-0.04813,0
4.15591,0.76655,0
3.01878,-0.21356,0
0.62373,0.07377,0
2.44898,0.13604,0
4.38303,-0.41561,0
4.19915,1.08006,0
1.66272,0.22094,0
3.54587,-0.76829,0
2.4672,0.36865,0
1.61127,0.32817,0
0.92175,-0.45339,0
3.28528,-0.83222,0
2.80037,0.53182,0
3.79536,0.05607,0
1.22984,-0.22686,0
4.46481,0.51674,0
2.28805,0.3633,0
3.3444,0.33005,0
2.90062,-0.64261,0
4.06714,0.71572,0
1.35797,1.07873,0
2.24783,1.0552,0
2.13368,-0.52333,0
3.42746,-1.15903,0
2.23577,0.80798,0
1.94128,-0.81125,0
0.8199,0.00259,0
0.68184,0.73329,0
0.56803,-0.509,0
1.68688,0.62991,0
2.81037,-0.07864,0
4.28138,-0.8915,0
4.17375,0.64647,0
4.0676,0.0861,0
1.80726,0.67433,0
3.51958,-0.90111,0
2.68796,0.70704,0
4.25042,1.13715,0
3.92141,-0.28976,0
1.1493,-0.18338,0
1.45491,0.3929,0
3.98578,0.34307,0
0.82795,-0.64883,0
1.88475,-0.97425,0
4.01272,-0.68421,0
3.13089,0.63114,0
3.14998,0.51415,0
3.06679,0.74442,0
2.6289,0.6533,0
0.67358,0.8824,0
2.03514,0.25015,0
3.47601,0.82413,0
3.45708,0.43193,0
3.78768,1.09745,0
3.92473,0.72,0
1.77888,-0.91977,0
1.31973,0.68687,0
2.47553,-0.59846,0
0.93124,-0.8741,0
2.67863,-0.83609,0
0.96568,0.79603,0
1.70567,-1.18166,0
2.98154,-0.20178,0
4.03495,0.99595,0
4.282,0.72621,0
1.65343,-0.60039,0
1.03173,-0.06263,0
1.45894,0.16605,0
2.41449,0.45653,0
3.47736,-0.25969,0
4.29444,1.07132,0
4.23141,1.08193,0
3.78335,1.17275,0
3.70383,-0.91434,0
0.9617,-0.8711,0
