"Points:0","Points:1","Points:2"
2.90171,-0.00292,0
2.5935,0.00728,0
2.84653,-0.00448,0
1.79074,-0.01179,0
1.14692,0.11768,0
3.99251,-0.06389,0
2.07014,-0.01792,0
2.29059,-0.00666,0
2.13017,-0.01656,0
1.85471,-0.01884,0
2.3735,0.00486,0
3.67139,-0.05993,0
2.77515,-0.00595,0
3.99013,-0.06139,0
1.10397,0.13575,0
3.73305,-0.07033,0
1.82166,-0.01209,0
3.98934,-0.06225,0
1.81861,-0.01033,0
2.25754,-0.00814,0
3.75821,-0.07179,0
1.93418,-0.02183,0
2.66179,0.00333,0
1.82484,-0.01582,0
1.13947,0.12468,0
2.70169,-0.00084,0
1.94557,-0.0209,0
1.96389,-0.02014,0
3.6607,-0.05693,0
2.40516,0.00499,0
3.81087,-0.07045,0
2.88483,-0.00589,0
2.43571,0.00598,0
2.13725,-0.01223,0
3.98482,-0.06158,0
2.37081,0.00422,0
1.132,0.12059,0
